trial,start_time,rt,correct,fact_id,question,answer,alpha
56,502910.9987920019,1714.0040829981444,True,7,nigeria,abuja,0.43632812499999996
57,506397.65087499836,2521.605333997286,True,0,somalia,mogadishu,0.33671875000000007
58,512740.9715419999,2997.8771669993876,True,2,equatorial guinea,malabo,0.365625
59,517704.90104200144,3349.6693749984843,False,9,burundi,bujumbura,0.4527343749999999
60,525262.5800419992,2568.463582996512,True,1,djibouti,djibouti,0.24687499999999998
61,530247.2624590009,3782.0231660007266,False,13,angola,luanda,0.349609375
62,536687.7513340005,4013.916791001917,True,4,niger,niamey,0.275
63,543778.6225419986,1573.4522499988088,False,8,burkina faso,ouagadougou,0.44414062499999996
64,696485.3414999961,12756.012875004672,False,9,burundi,bujumbura,0.4781249999999999
65,712629.7313749965,2156.5767089996953,True,13,angola,luanda,0.34921875
66,716953.4132499975,1833.7268340036971,True,7,nigeria,abuja,0.4359375
67,720394.2139589998,1167.8689999971539,False,8,burkina faso,ouagadougou,0.46406250000000004
68,726232.1034589986,inf,False,11,gabon,libreville,0.37382812500000007
69,743781.9076250016,3846.4511669953354,False,9,burundi,bujumbura,0.5269531249999999
70,749593.0022089961,2515.092875000788,False,2,equatorial guinea,malabo,0.36601562499999996
71,754448.465166999,2244.0662079971517,True,8,burkina faso,ouagadougou,0.46367187500000007
72,763593.7261669969,3291.2917499998584,False,9,burundi,bujumbura,0.5273437499999999
73,768020.3597500003,6932.996916999458,True,3,cape verde,praia,0.29999999999999993
74,776790.4293339961,1924.5092080017785,True,7,nigeria,abuja,0.386328125
75,780969.2342920025,975.0972079928033,True,6,morocco,rabat,0.20078125
76,783351.9252920013,1151.054875001195,True,5,cameroon,yaounde,0.20078125
77,786780.4054169974,6213.351833001012,True,11,gabon,libreville,0.3773437500000001
78,796183.336916998,2875.8879169982392,False,9,burundi,bujumbura,0.5277343749999999
79,803585.7276249954,2074.104625004111,True,13,angola,luanda,0.29960937500000007
80,808062.2877089991,1476.9599159989739,True,0,somalia,mogadishu,0.2871093750000001
81,813229.9645839958,inf,True,8,burkina faso,ouagadougou,0.4648437500000001
82,825639.973708996,2314.776500003063,False,9,burundi,bujumbura,0.5281249999999998
83,832050.880208997,1271.079791004071,True,10,senegal,dakar,0.20078125
