trial,start_time,rt,correct,fact_id,question,answer,alpha
146,1132160.3277999675,8443.174100015312,False,5,eritrea,asmara,0.426171875
147,1142327.1283999784,2768.459500046447,False,10,ghana,accra,0.5835937500000002
148,1146893.9985999605,4833.484600065276,True,0,gabon,libreville,0.398828125
149,1154210.3026999393,1929.1627000784501,True,10,ghana,accra,0.5832031250000003
150,1157977.6180000044,1381.916599930264,True,4,rwanda,kigali,0.672265625
151,1161093.9520000247,1637.5342999817804,True,7,swaziland,mbabane,0.4941406249999999
152,1164864.1339000314,10307.339599938132,False,5,eritrea,asmara,0.43203125
153,1177560.9246999957,6386.571599985473,False,10,ghana,accra,0.6265625000000004
154,1185761.2361999927,3190.3580999933183,False,13,guinea,conakry,0.3
155,1190027.752300026,inf,True,10,ghana,accra,0.6332031250000003
156,1198727.8012000024,1351.5959000214934,False,13,guinea,conakry,0.3
157,1202145.8024999592,1105.6610000086948,False,10,ghana,accra,0.6484375000000003
158,1205377.8459000168,4785.586999962106,False,14,ivory coast,yamoussoukro,0.3
159,1211244.4144999608,1615.0567000731826,True,10,ghana,accra,0.6480468750000004
160,1216777.8775999323,2149.6141999959946,False,14,ivory coast,yamoussoukro,0.3
161,1228578.2304999884,1317.1761999838054,True,10,ghana,accra,0.6476562500000004
162,1232011.4492999855,inf,False,4,rwanda,kigali,0.67265625
163,1244461.8640999543,10233.520700014196,True,5,eritrea,asmara,0.45039062500000004
164,1256361.8960999884,1033.5062999511138,True,10,ghana,accra,0.5980468750000003
165,1259411.7912999354,2003.5264000762254,False,13,guinea,conakry,0.349609375
166,1262978.8327999413,1192.5161000108346,True,7,swaziland,mbabane,0.44453124999999993
167,1266595.0615999755,2204.2437000200152,True,0,gabon,libreville,0.3984375
168,1271245.1779999537,3014.1394999809563,True,4,rwanda,kigali,0.7097656250000001
169,1276695.355199976,2307.980800047517,False,14,ivory coast,yamoussoukro,0.349609375
170,1287845.738700009,3257.5702000176534,False,4,rwanda,kigali,0.71640625
171,1293912.081599934,2555.2351000951603,True,8,mozambique,maputo,0.5046874999999998
172,1298780.1617999794,1963.1357999751344,False,4,rwanda,kigali,0.753515625
173,1302762.3895999277,1268.8416000455618,True,5,eritrea,asmara,0.45000000000000007
174,1305812.580000027,3430.7121000019833,True,4,rwanda,kigali,0.76015625
175,1311079.5841999352,11355.669500073418,False,13,guinea,conakry,0.39921874999999996
176,1325512.7269999357,inf,True,4,rwanda,kigali,0.801171875
177,1339513.4734000312,1573.6404999624938,True,10,ghana,accra,0.5484375000000002
178,1342946.4458000148,1472.677699988708,True,4,rwanda,kigali,0.80078125
179,1346596.715599997,1934.4804999418557,False,14,ivory coast,yamoussoukro,0.39921874999999996
180,1356796.735699987,4714.521100046113,True,4,rwanda,kigali,0.8503906250000001
181,1363498.323699925,inf,False,13,guinea,conakry,0.4488281249999999

