trial,start_time,rt,correct,fact_id,question,answer,alpha
86,629285.9292499998,1970.0916660003131,False,9,comoros,moroni,0.38671875
87,632603.1326250012,17238.95116600045,False,3,uganda,kampala,0.6429687500000001
88,651421.358874999,1234.2038749994244,True,1,lesotho,maseru,0.758984375
89,654940.115999998,1003.4881660031388,False,6,guinea,conakry,0.4765624999999999
90,657230.9772910012,inf,False,3,uganda,kampala,0.6644531250000002
91,660967.6530409998,1571.901916999137,True,7,cape verde,praia,0.29960937500000007
92,666504.6558329996,2989.131333000725,False,8,niger,niamey,0.400390625
93,672366.5446660016,2280.633083995781,False,3,uganda,kampala,0.6765625000000003
94,675852.2235830023,858.3269999944605,False,2,kenya,nairobi,0.544140625
95,679345.6894159971,1018.0511250001146,True,1,lesotho,maseru,0.709375
96,683479.0449580032,1998.233791993698,False,4,nigeria,abuja,0.5691406250000001
97,688962.1699999989,14267.887125002802,False,3,uganda,kampala,0.6886718750000004
98,704746.890208,3292.2390829989454,False,2,kenya,nairobi,0.55625
99,710210.7338330024,1270.801541999448,False,3,uganda,kampala,0.7382812500000004
100,712619.7143329992,2128.551749999984,False,4,nigeria,abuja,0.5804687500000001
101,717531.1920000021,4334.965124995564,False,3,uganda,kampala,0.7566406250000005
102,725290.6821659999,1183.0229589977534,False,6,guinea,conakry,0.48710937499999996
103,727617.5016249982,1675.53762500023,False,3,uganda,kampala,0.7687500000000006
104,730528.1677079983,1043.511750001926,False,9,comoros,moroni,0.38789062500000004
105,732629.7670409986,1422.2714170027757,False,3,uganda,kampala,0.7699218750000006
106,736854.4954160025,901.8972089979798,True,1,lesotho,maseru,0.6597656249999999
107,740045.2377909969,1054.504416999407,False,3,uganda,kampala,0.8195312500000007
108,742231.1595409992,1800.7623340017162,False,2,kenya,nairobi,0.558203125
109,745397.8250829969,1235.6379170014989,False,3,uganda,kampala,0.8691406250000008
110,747560.4454999993,1542.0824579995824,True,4,nigeria,abuja,0.5800781250000001
111,750802.7825000026,1417.9651249941671,False,3,uganda,kampala,0.9187500000000008
112,755216.3707500004,2022.3878749966389,False,8,niger,niamey,0.40078125
113,761658.3791660015,1328.2736670006998,False,3,uganda,kampala,0.9683593750000009
114,766045.5792080029,1540.060207997216,True,0,djibouti,djibouti,0.20078125
115,770049.2141659998,1326.8840840028133,False,3,uganda,kampala,0.996093750000001
116,775707.3009160012,4328.547917000949,False,6,guinea,conakry,0.48749999999999993
117,781259.2897909998,2031.1010419973172,False,3,uganda,kampala,0.971484375000001
118,784496.7206660004,742.6905419996474,False,2,kenya,nairobi,0.56484375
119,786059.7528750005,493.2722079975065,True,3,uganda,kampala,0.968750000000001
120,788726.2184159991,inf,True,4,nigeria,abuja,0.5820312500000001
121,794576.8428329974,1724.6641669990495,True,3,uganda,kampala,0.964453125000001
122,798249.8237909968,1061.4872090008575,True,5,south africa,cape town,0.20078125
123,801381.4252500015,1523.8686250012834,True,3,uganda,kampala,0.914843750000001
124,805375.5096250025,2643.417290993966,True,1,lesotho,maseru,0.6101562499999998
125,810187.4669160024,993.6963750006398,False,3,uganda,kampala,0.9152343750000009
126,816012.178541001,inf,False,2,kenya,nairobi,0.614453125
127,831073.0282910008,inf,False,3,uganda,kampala,0.916406250000001
128,834481.8615409967,4841.420959004667,False,2,kenya,nairobi,0.62265625
129,840420.1877079976,1155.486875002738,True,3,uganda,kampala,0.8667968750000009
130,843563.0861250029,2845.054207995301,True,4,nigeria,abuja,0.5816406250000001
131,847789.5019580028,1534.5968749970198,False,3,uganda,kampala,0.916406250000001
132,852041.1963750012,988.0289579959353,False,9,comoros,moroni,0.4125000000000001
133,855449.5508330001,2050.5625829973724,True,3,uganda,kampala,0.916015625000001
134,859248.7266250027,1028.814290999435,False,2,kenya,nairobi,0.6472656250000001
135,861584.5342079992,inf,True,3,uganda,kampala,0.917187500000001
136,870123.3783749994,1112.456625000108,False,6,guinea,conakry,0.512109375
137,872301.890499999,1433.7210410011467,True,3,uganda,kampala,0.867578125000001
138,875531.0640000026,inf,True,2,kenya,nairobi,0.65078125
139,879804.7782499997,944.4975410006009,True,3,uganda,kampala,0.8351562500000009
140,882578.9651660016,708.9154169952963,False,4,nigeria,abuja,0.6296875000000002
141,887559.6203750029,inf,False,8,niger,niamey,0.44414062499999996
142,897567.9133329977,2673.4193750016857,True,4,nigeria,abuja,0.6339843750000002
143,901810.308291002,1700.8387499954551,False,3,uganda,kampala,0.8355468750000009
144,906273.2008329986,643.4288329982664,True,2,kenya,nairobi,0.650390625
145,909241.9141249993,579.3235000019195,True,3,uganda,kampala,0.7859375000000008
146,911918.5181249995,3157.240833003074,False,6,guinea,conakry,0.53046875
147,916342.2466249976,3184.7511660016607,True,4,nigeria,abuja,0.6429687500000002
148,921043.8561659976,2930.2016670043813,True,2,kenya,nairobi,0.7000000000000001
149,926772.4483330022,899.3242079959018,False,9,comoros,moroni,0.42148437500000013
150,928821.7664159965,1517.5902920018416,True,2,kenya,nairobi,0.6996093750000001
151,931952.487249997,inf,False,8,niger,niamey,0.4546875
152,946829.4752910006,inf,True,2,kenya,nairobi,0.7007812500000001
153,952698.7552909995,4171.3741670027375,True,4,nigeria,abuja,0.6488281250000002
154,958489.9343750003,inf,False,3,uganda,kampala,0.8355468750000009
155,967227.5777079994,inf,True,2,kenya,nairobi,0.7011718750000001
156,971068.7751250006,inf,True,3,uganda,kampala,0.8421875000000009
157,977661.2438329975,3756.3852500026114,False,6,guinea,conakry,0.5472656250000001
158,982416.4823329994,inf,False,3,uganda,kampala,0.8878906250000009
159,992394.4311250015,2712.710457999492,True,4,nigeria,abuja,0.6484375000000002
160,996566.9604580035,1578.5418749947567,True,3,uganda,kampala,0.8390625000000009
161,1000423.3860829991,1077.7507919992786,True,2,kenya,nairobi,0.7007812500000001
162,1003094.7234580016,1430.6929169979412,True,3,uganda,kampala,0.838671875000001
163,1006266.3862909976,inf,False,1,lesotho,maseru,0.6347656249999999
164,1015589.982999998,inf,False,3,uganda,kampala,0.888281250000001
165,1022165.6386660034,1044.9706249928568,True,2,kenya,nairobi,0.6511718750000001
166,1027589.1335409979,inf,True,3,uganda,kampala,0.919921875000001
167,1050809.0101249982,3230.0540830036625,True,4,nigeria,abuja,0.6371093750000003
168,1055478.247207997,inf,True,3,uganda,kampala,0.8765625000000009
169,1069529.1549579997,4224.320458000759,False,6,guinea,conakry,0.5593750000000001
170,1075891.8147079968,inf,False,3,uganda,kampala,0.8816406250000008
171,1086182.641958003,8340.991749995854,False,1,lesotho,maseru,0.6523437499999999
172,1098738.236833,3016.3657079972327,False,3,uganda,kampala,0.8812500000000009
173,1104310.6184580028,1252.7713749951217,False,8,niger,niamey,0.460546875
174,1115425.808125001,2875.1125409980305,False,3,uganda,kampala,0.8816406250000008
175,1120682.9807079993,inf,True,4,nigeria,abuja,0.6546875000000003
176,1126973.3025000023,2658.5054579991847,False,3,uganda,kampala,0.8820312500000008
177,1132530.4469999974,2076.3892500035,False,2,kenya,nairobi,0.6695312500000001
178,1135688.6984579978,3404.8396670040675,False,3,uganda,kampala,0.8878906250000008
179,1142442.2483329982,1640.5106250019744,False,6,guinea,conakry,0.5699218750000001
180,1145113.1244159988,1669.8010840045754,True,3,uganda,kampala,0.8875000000000008
181,1148402.447749999,6530.13329100213,False,1,lesotho,maseru,0.6527343749999999
182,1156718.1869159976,inf,False,3,uganda,kampala,0.924609375000001
183,1161477.8924159983,2532.3534170018975,True,4,nigeria,abuja,0.6371093750000003
184,1165345.304082999,1412.2730829985812,True,3,uganda,kampala,0.924218750000001
185,1168311.2355830017,1534.4115830012597,True,2,kenya,nairobi,0.6199218750000001
186,1174734.959207999,inf,True,3,uganda,kampala,0.966796875000001
187,1183758.8470409974,1007.6090420042165,False,9,comoros,moroni,0.4335937500000001
188,1185857.8132499969,1266.1892500037793,True,3,uganda,kampala,0.9171875000000009
189,1188844.813249998,1376.088041004492,False,6,guinea,conakry,0.5726562500000002
190,1191256.5922909998,1032.7258339966647,True,3,uganda,kampala,0.8675781250000009
191,1195045.0996250003,inf,True,1,lesotho,maseru,0.6546874999999999
192,1200943.7288749977,1502.5835830019787,False,8,niger,niamey,0.47187500000000004
193,1210397.9063750012,1052.3307080003433,False,4,nigeria,abuja,0.6375000000000003
194,1215169.0211660024,inf,False,3,uganda,kampala,0.8679687500000008
195,1224362.3658330035,2648.868499992881,False,1,lesotho,maseru,0.6605468749999999
196,1227904.6005830024,inf,True,3,uganda,kampala,0.9175781250000009
197,1235283.8387910016,1957.9824999962002,False,6,guinea,conakry,0.5730468750000002

