subject,condition,trial,start_time,rt,correct,fact_id,question,answer,alpha
5,2,86,487471.7363,inf,2,17,gambia,banjul,0.433203125
5,2,87,499391.8698,1193.2268,1,14,mauritania,nouakchott,0.430859375
5,2,88,503260.8332,2521.1199,1,11,guinea-bissau,bissau,0.46484375
5,2,89,507626.1055,1637.1286,2,7,gabon,libreville,0.24609375
5,2,90,511134.0942,5905.999,2,18,mali,bamako,0.417578125
5,2,91,519568.1662,inf,8,15,madagascar,antananarivo,0.4484375
5,2,92,527142.896,4651.041,2,17,gambia,banjul,0.43359375
5,2,93,536124.4884,1003.8524,6,9,angola,luanda,0.4203125
5,2,94,538819.3468,8951.0808,0,4,zimbabwe,harare,0.3
5,2,95,551288.9496,2497.9337,10,15,madagascar,antananarivo,0.444921875
5,2,96,557338.6491,1381.477,9,1,somalia,mogadishu,0.250390625
5,2,97,561278.9093,inf,1,13,nigeria,abuja,0.4640625
5,2,98,584815.0213,2485.7668,2,18,mali,bamako,0.40546875
5,2,99,590096.0691,1413.6399,6,11,guinea-bissau,bissau,0.456640625
5,2,100,593355.0691,5911.6429,6,17,gambia,banjul,0.470703125
5,2,101,601170.6247,inf,0,14,mauritania,nouakchott,0.459375
5,2,102,612695.3011,20363.8144,1,13,nigeria,abuja,0.513671875
5,2,103,635400.723,960.1712,6,17,gambia,banjul,0.4703125
5,2,104,638389.3137,1652.3299,5,13,nigeria,abuja,0.51328125
5,2,105,641683.7816,2542.004,9,15,madagascar,antananarivo,0.44453125
5,2,106,648837.2378,1142.6775,8,5,sao tome and principe,sao tome,0.20078125
5,2,107,652051.4909,14096.9592,0,14,mauritania,nouakchott,0.501953125
5,2,108,667221.6282,1302.8549,5,9,angola,luanda,0.370703125
5,2,109,670301.4765,4286.5611,1,6,mayotte,mamoudzou,0.3
5,2,110,675965.1275,921.6182,6,11,guinea-bissau,bissau,0.40703125
5,2,111,678670.2225,2197.9217,10,14,mauritania,nouakchott,0.5015625
5,2,112,683349.8027,5104.1018,1,13,nigeria,abuja,0.513671875
5,2,113,690273.5682,2039.5897,9,8,st. helena,jamestown,0.20078125
5,2,114,694657.7936,3499.0729,2,18,mali,bamako,0.417578125
5,2,115,700032.7366,29814.074,1,17,gambia,banjul,0.513671875
5,2,116,732051.2223,5459.8947,0,4,zimbabwe,harare,0.314453125
5,2,117,738585.3624,2480.6995,6,17,gambia,banjul,0.51328125
5,2,118,742882.5032,2063.9037,1,14,mauritania,nouakchott,0.476953125
5,2,119,746866.8156,2717.7706,10,15,madagascar,antananarivo,0.434765625
5,2,120,753489.2487,inf,1,13,nigeria,abuja,0.53828125
5,2,121,766727.076,1335.7436,4,0,comoros,moroni,0.25
5,2,122,769856.635,inf,0,10,equatorial guinea,malabo,0.3
5,2,123,779087.2208,6445.7331,5,13,nigeria,abuja,0.572265625
5,2,124,788205.1494,2787.3334,6,17,gambia,banjul,0.513671875
5,2,125,793979.4712,4735.2246,0,12,kenya,nairobi,0.3
5,2,126,801077.2131,6527.4464,1,13,nigeria,abuja,0.590625
5,2,127,809507.9346,981.0882,6,18,mali,bamako,0.4171875
5,2,128,812272.2911,1691.8215,2,2,swaziland,mbabane,0.29921875
5,2,129,818183.5029,1612.3914,2,6,mayotte,mamoudzou,0.299609375
5,2,130,822599.8029,16142.6351,1,13,nigeria,abuja,0.603515625
5,2,131,840606.0969,1195.8053,6,17,gambia,banjul,0.4828125
5,2,132,843689.4293,1394.1551,5,13,nigeria,abuja,0.603125
5,2,133,847202.1553,1008.3461,5,16,senegal,dakar,0.20078125
5,2,134,849825.0468,3628.6621,3,14,mauritania,nouakchott,0.50234375
5,2,135,855462.2289,4620.1856,1,3,central african republic,bangui,0.34921875
5,2,136,863584.4706,2787.8519,12,15,madagascar,antananarivo,0.43984375
5,2,137,870853.2302,2190.1237,5,13,nigeria,abuja,0.602734375
5,2,138,874726.807,inf,2,10,equatorial guinea,malabo,0.304296875
5,2,139,883053.548,11534.9642,3,14,mauritania,nouakchott,0.526953125
5,2,140,896417.7691,1633.914,5,13,nigeria,abuja,0.56953125
5,2,141,899611.3239,inf,7,12,kenya,nairobi,0.301953125
5,2,142,905021.5746,1608.9384,3,18,mali,bamako,0.391796875
5,2,143,909531.9022,4492.6998,10,14,mauritania,nouakchott,0.5328125
5,2,144,917132.1521,inf,3,3,central african republic,bangui,0.350390625
5,2,145,927970.7871,3955.3996,1,4,zimbabwe,harare,0.31484375
5,2,146,935493.02,2506.6758,6,17,gambia,banjul,0.482421875
5,2,147,939867.8301,1357.3244,6,11,guinea-bissau,bissau,0.357421875
5,2,148,942961.565,1964.2215,12,15,madagascar,antananarivo,0.434765625
5,2,149,948497.2495,4901.587,10,14,mauritania,nouakchott,0.582421875
5,2,150,956801.1039,4111.203,1,13,nigeria,abuja,0.569921875
5,2,151,962850.6525,4569.2237,10,14,mauritania,nouakchott,0.5953125
5,2,152,969721.4227,1628.7022,6,19,zambia,lusaka,0.3
5,2,153,974273.5007,1569.0706,9,14,mauritania,nouakchott,0.594921875
5,2,154,978319.0003,2043.8317,6,19,zambia,lusaka,0.3
5,2,155,982905.6989,2096.0639,1,9,angola,luanda,0.32109375
5,2,156,986897.1991,1566.5201,7,20,cameroon,yaounde,0.3
5,2,157,990505.4446,inf,1,13,nigeria,abuja,0.5703125
5,2,158,995517.2752,5472.1297,0,20,cameroon,yaounde,0.3
5,2,159,1002062.098,1929.8454,10,14,mauritania,nouakchott,0.59453125
5,2,160,1006995.247,2684.0407,6,17,gambia,banjul,0.4828125
5,2,161,1011562.837,1921.3477,11,21,burkina faso,ouagadougou,0.3
5,2,162,1018797.941,1217.1192,4,22,togo,lome,0.3
5,2,163,1021779.178,3246.4472,2,21,burkina faso,ouagadougou,0.3
5,2,164,1026527.459,1777.9051,3,22,togo,lome,0.3
5,2,165,1030236.414,1204.3859,10,14,mauritania,nouakchott,0.544921875
5,2,166,1033831.494,2653.7238,2,19,zambia,lusaka,0.321484375
5,2,167,1040106.759,1948.2911,5,13,nigeria,abuja,0.569921875
5,2,168,1043766.693,1570.2447,2,20,cameroon,yaounde,0.250390625
5,2,169,1047170.847,1273.9813,1,6,mayotte,mamoudzou,0.25
5,2,170,1049931.989,1915.1763,12,15,madagascar,antananarivo,0.42421875
5,2,171,1056477.513,6629.3139,6,3,central african republic,bangui,0.35078125
5,2,172,1065732.975,1849.7546,8,23,namibia,windhoek,0.3
5,2,173,1072211.272,4851.3733,8,21,burkina faso,ouagadougou,0.349609375
5,2,174,1081946.093,1761.8816,8,23,namibia,windhoek,0.3
5,2,175,1085801.737,1025.0997,4,22,togo,lome,0.250390625
5,2,176,1088286.19,8727.5669,5,13,nigeria,abuja,0.61953125
5,2,177,1098840.592,1304.1451,6,17,gambia,banjul,0.479296875
5,2,178,1102733.115,1598.4612,5,13,nigeria,abuja,0.619140625
5,2,179,1106083.815,11902.3127,2,10,equatorial guinea,malabo,0.35390625
5,2,180,1119853.522,9432.7911,0,19,zambia,lusaka,0.321875
5,2,181,1130358.515,1366.2844,5,13,nigeria,abuja,0.56953125
5,2,182,1133298.99,1804.1663,2,21,burkina faso,ouagadougou,0.34921875
5,2,183,1137161.141,1684.141,10,14,mauritania,nouakchott,0.50703125
5,2,184,1141296.021,2900.5971,1,18,mali,bamako,0.3921875
5,2,185,1147691.611,2222.7688,8,23,namibia,windhoek,0.262109375
5,2,186,1152404.086,1314.0514,7,12,kenya,nairobi,0.3015625
5,2,187,1156272.123,23084.0288,3,10,equatorial guinea,malabo,0.366015625
5,2,188,1181934.77,1782.159,1,4,zimbabwe,harare,0.314453125
5,2,189,1185759.068,1568.1417,1,7,gabon,libreville,0.196484375
5,2,190,1188990.545,1054.1783,1,17,gambia,banjul,0.4296875
5,2,191,1193082.364,1852.7371,8,24,djibouti,djibouti,0.3
5,2,192,1197217.725,1130.9323,7,25,liberia,monrovia,0.3
5,2,193,1200534.81,934.7252,8,24,djibouti,djibouti,0.3
5,2,194,1206285.187,558.6446,7,25,liberia,monrovia,0.3
5,2,195,1209847.838,1706.2615,5,13,nigeria,abuja,0.519921875
5,2,196,1213313.174,1855.5355,12,15,madagascar,antananarivo,0.387109375
5,2,197,1218841.646,18103.8591,3,21,burkina faso,ouagadougou,0.398828125
6,2,1,24941.1066,3392.6124,6,0,mali,bamako,0.3
6,2,2,31512.8672,1060.6069,6,0,mali,bamako,0.3
6,2,3,35386.3433,2507.2597,8,1,seychelles,victoria,0.3
6,2,4,40976.1311,653.8098,8,1,seychelles,victoria,0.3
6,2,5,44574.102,2150.1179,6,2,eritrea,asmara,0.3
6,2,6,49137.5518,2913.8755,5,3,ghana,accra,0.3
6,2,7,54797.5983,2207.1897,4,2,eritrea,asmara,0.3
6,2,8,59767.7011,1308.0147,5,3,ghana,accra,0.3
6,2,9,63202.2968,1847.9254,6,4,zambia,lusaka,0.3
6,2,10,69362.7896,5794.406,10,5,mauritania,nouakchott,0.3
6,2,11,84211.4765,6673.4303,5,4,zambia,lusaka,0.3
6,2,12,93471.2304,1500.4811,6,5,mauritania,nouakchott,0.3
6,2,13,103767.2273,6083.6974,4,0,mali,bamako,0.349609375
6,2,14,111600.7456,2927.2073,8,1,seychelles,victoria,0.323046875
6,2,15,117740.8271,1740.7177,6,2,eritrea,asmara,0.250390625
6,2,16,128229.9026,1553.7552,5,3,ghana,accra,0.250390625
6,2,17,131606.6494,6811.5078,6,6,central african republic,bangui,0.3
6,2,18,140485.6324,2179.3967,6,4,zambia,lusaka,0.275390625
6,2,19,145282.8487,inf,6,6,central african republic,bangui,0.3
6,2,20,153322.8217,6411.35,4,0,mali,bamako,0.3890625
6,2,21,161527.9923,3721.0104,8,5,mauritania,nouakchott,0.349609375
6,2,22,183052.8042,3100.5941,8,1,seychelles,victoria,0.3234375
6,2,23,188482.5807,16150.5605,6,0,mali,bamako,0.438671875
6,2,24,207480.1233,1205.4269,6,6,central african republic,bangui,0.250390625
6,2,25,211952.2541,3105.4141,7,5,mauritania,nouakchott,0.39609375
6,2,26,248038.1999,4723.574,6,0,mali,bamako,0.44921875
6,2,27,260385.7972,1096.2602,10,5,mauritania,nouakchott,0.395703125
6,2,28,272142.5725,1713.2211,6,0,mali,bamako,0.448828125
6,2,29,277425.7934,8572.0867,0,7,sierre leone,freetown,0.3
6,2,30,287074.8012,3916.6758,5,8,nigeria,abuja,0.3
6,2,31,296280.4498,1264.072,8,7,sierre leone,freetown,0.3
6,2,32,300510.6061,4270.8654,5,8,nigeria,abuja,0.3
6,2,33,307203.3555,1012.9417,8,1,seychelles,victoria,0.323046875
6,2,34,310468.009,5325.4905,9,9,st. helena,jamestown,0.3
6,2,35,318603.84,8923.2829,0,10,angola,luanda,0.3
6,2,36,328602.5161,1511.2128,9,9,st. helena,jamestown,0.3
6,2,37,334150.7693,4729.3218,6,10,angola,luanda,0.3
6,2,38,341626.3571,929.5673,6,0,mali,bamako,0.4484375
6,2,39,344576.4741,1882.1439,10,5,mauritania,nouakchott,0.34609375
6,2,40,349690.0677,1097.4906,8,7,sierre leone,freetown,0.250390625
6,2,41,354578.27,8656.9097,5,8,nigeria,abuja,0.349609375
6,2,42,365364.2408,14880.0553,4,4,zambia,lusaka,0.325
6,2,43,384374.6562,7243.3327,9,9,st. helena,jamestown,0.349609375
6,2,44,394052.2176,7262.8696,6,10,angola,luanda,0.349609375
6,2,45,403698.9453,11800.5387,5,8,nigeria,abuja,0.39921875
6,2,46,417196.9632,1087.2089,6,0,mali,bamako,0.398828125
6,2,47,420238.6736,2432.6205,8,11,djibouti,djibouti,0.3
6,2,48,425699.4256,16881.836,11,12,madagascar,antananarivo,0.3
6,2,49,453062.6856,4326.5014,8,11,djibouti,djibouti,0.3
6,2,50,461798.9688,2022.5236,12,12,madagascar,antananarivo,0.3
6,2,51,469764.2131,1649.7988,5,8,nigeria,abuja,0.398828125
6,2,52,473233.7343,825.5487,9,9,st. helena,jamestown,0.3
6,2,53,476694.209,3024.0251,6,10,angola,luanda,0.39921875
6,2,54,482176.1132,1696.9487,6,4,zambia,lusaka,0.324609375
6,2,55,494539.3032,inf,2,2,eritrea,asmara,0.3
6,2,56,533546.8158,8096.544,6,10,angola,luanda,0.412109375
6,2,57,543474.1078,2008.545,8,11,djibouti,djibouti,0.250390625
6,2,58,547763.8432,3029.2378,12,12,madagascar,antananarivo,0.324609375
6,2,59,556318.4985,5328.3192,5,8,nigeria,abuja,0.4484375
6,2,60,564453.8436,960.3742,8,1,seychelles,victoria,0.2734375
6,2,61,567649.9936,1179.0791,5,3,ghana,accra,0.20078125
6,2,62,570608.6758,2332.9328,0,6,central african republic,bangui,0.3
6,2,63,575218.6789,8320.8947,5,8,nigeria,abuja,0.459765625
6,2,64,585416.3421,inf,6,10,angola,luanda,0.43671875
6,2,65,592344.7633,1590.8175,6,2,eritrea,asmara,0.274609375
6,2,66,595779.5031,3741.9972,10,5,mauritania,nouakchott,0.395703125
6,2,67,602828.1344,7482.0784,9,13,burundi,bujumbura,0.3
6,2,68,623048.7461,2654.332,5,8,nigeria,abuja,0.465625
6,2,69,627684.1617,1697.415,9,13,burundi,bujumbura,0.3
6,2,70,632850.0125,1215.6769,6,10,angola,luanda,0.411328125
6,2,71,636727.8612,1806.2165,12,12,madagascar,antananarivo,0.275
6,2,72,643412.3813,1604.0761,10,5,mauritania,nouakchott,0.34609375
6,2,73,648512.0447,4431.9306,6,0,mali,bamako,0.39921875
6,2,74,655058.9973,2977.7845,6,4,zambia,lusaka,0.34921875
6,2,75,660273.9488,2342.8315,5,14,cape verde,praia,0.3
6,2,76,671722.0945,1993.5418,5,8,nigeria,abuja,0.465234375
6,2,77,675584.3904,2631.9099,5,14,cape verde,praia,0.3
6,2,78,679866.6688,2172.3553,6,6,central african republic,bangui,0.299609375
6,2,79,683988.3526,1252.9686,9,13,burundi,bujumbura,0.250390625
6,2,80,688131.2492,2244.7191,7,15,kenya,nairobi,0.3
6,2,81,693556.1055,7407.7495,9,16,somalia,mogadishu,0.3
6,2,82,714682.154,3002.1196,7,15,kenya,nairobi,0.3
6,2,83,720026.4312,1613.3578,9,16,somalia,mogadishu,0.3
6,2,84,724590.2994,1273.1794,8,7,sierre leone,freetown,0.20078125
6,2,85,729528.8591,1550.7256,5,8,nigeria,abuja,0.46484375
6,2,86,733319.008,998.4971,5,14,cape verde,praia,0.250390625
6,2,87,736025.2841,930.2289,9,9,st. helena,jamestown,0.250390625
6,2,88,739260.2752,2736.1741,6,10,angola,luanda,0.4296875
6,2,89,743916.5627,5294.9646,5,17,senegal,dakar,0.3
6,2,90,756533.0241,37742.7878,12,18,ivory coast,yamoussoukro,0.3
6,2,91,800827.544,3348.6561,5,17,senegal,dakar,0.3
6,2,92,805828.4498,1839.2305,12,18,ivory coast,yamoussoukro,0.3
6,2,93,811426.8746,inf,7,15,kenya,nairobi,0.349609375
6,2,94,817604.6979,4231.8014,9,16,somalia,mogadishu,0.349609375
6,2,95,825687.7489,3077.0791,5,8,nigeria,abuja,0.470703125
6,2,96,830942.3705,3059.7047,6,4,zambia,lusaka,0.354296875
6,2,97,836535.1779,inf,6,10,angola,luanda,0.467578125
6,2,98,840832.9773,1844.0214,6,0,mali,bamako,0.349609375
6,2,99,844882.1199,21815.6795,6,19,mozambique,maputo,0.3
6,2,100,871914.9641,1386.3804,7,15,kenya,nairobi,0.30390625
6,2,101,875903.7613,3628.6429,6,19,mozambique,maputo,0.3
6,2,102,883039.4767,1185.1928,6,10,angola,luanda,0.43125
6,2,103,885958.0748,2003.6036,9,16,somalia,mogadishu,0.3
6,2,104,890598.1763,1657.3939,4,17,senegal,dakar,0.274609375
6,2,105,893971.3491,2160.9375,12,18,ivory coast,yamoussoukro,0.250390625
6,2,106,900953.6251,2108.6194,5,8,nigeria,abuja,0.42734375
6,2,107,905313.5771,18499.161,6,20,equatorial guinea,malabo,0.3
6,2,108,926097.5891,23421.8344,6,21,zimbabwe,harare,0.3
6,2,109,951583.3489,4395.9715,6,20,equatorial guinea,malabo,0.3
6,2,110,959412.1342,2961.5672,6,21,zimbabwe,harare,0.3
6,2,111,964921.3273,2681.0308,6,19,mozambique,maputo,0.297265625
6,2,112,971899.1257,3204.4375,6,6,central african republic,bangui,0.3234375
6,2,113,977516.049,1151.408,8,11,djibouti,djibouti,0.2234375
6,2,114,981651.0509,5963.4648,6,4,zambia,lusaka,0.35546875
6,2,115,989975.406,30136.1584,6,22,lesotho,maseru,0.3
6,2,116,1023262.532,1554.5335,6,20,equatorial guinea,malabo,0.299609375
6,2,117,1028530.492,1031.081,6,22,lesotho,maseru,0.3
6,2,118,1032319.866,1733.8833,6,21,zimbabwe,harare,0.271484375
6,2,119,1036503.822,1567.8826,6,10,angola,luanda,0.381640625
6,2,120,1040308.231,2395.9105,10,5,mauritania,nouakchott,0.333203125
6,2,121,1045471.768,1882.2751,9,23,south africa,cape town,0.3
6,2,122,1050392.311,4687.4862,6,24,niger,niamey,0.3
6,2,123,1066821.726,1530.9058,9,23,south africa,cape town,0.3
6,2,124,1070600.527,569.7439,5,24,niger,niamey,0.3
6,2,125,1073526.156,1606.2779,9,13,burundi,bujumbura,0.20078125
6,2,126,1077709.341,2091.9611,5,14,cape verde,praia,0.215625
6,2,127,1081657.434,1215.5181,6,22,lesotho,maseru,0.250390625
6,2,128,1085784.103,3006.478,12,12,madagascar,antananarivo,0.299609375
6,2,129,1095352.798,2500.7891,6,19,mozambique,maputo,0.3
6,2,130,1101115.207,2799.5708,8,25,namibia,windhoek,0.3
6,2,131,1111521.388,3519.1835,5,8,nigeria,abuja,0.427734375
6,2,132,1117108.503,2794.3207,8,25,namibia,windhoek,0.3
6,2,133,1123566.87,4008.8012,9,23,south africa,cape town,0.349609375
6,2,134,1130131.941,2144.6409,6,24,niger,niamey,0.262109375
6,2,135,1134570.088,2406.8804,7,15,kenya,nairobi,0.298046875
6,2,136,1141956.739,21940.1784,6,6,central african republic,bangui,0.323828125
6,2,137,1166328.179,3747.4863,5,17,senegal,dakar,0.2765625
6,2,138,1171735.492,1918.6515,6,20,equatorial guinea,malabo,0.25
6,2,139,1176533.957,1970.7561,9,23,south africa,cape town,0.3
6,2,140,1181136.064,3410.875,8,25,namibia,windhoek,0.349609375
6,2,141,1186937.619,4270.3716,9,16,somalia,mogadishu,0.349609375
6,2,142,1194211.687,5857.7842,6,2,eritrea,asmara,0.31796875
6,2,143,1202045.675,1678.6406,6,4,zambia,lusaka,0.355078125
6,2,144,1206260.984,3940.6766,5,26,morocco,rabat,0.3
6,2,145,1218165.979,27308.581,8,27,botswana,gaborone,0.3
7,3,1,30811.50788,1999.428916,FALSE,0,gabon,libreville,0.3
7,3,2,37273.83375,851.202375,TRUE,0,gabon,libreville,0.3
7,3,3,40426.44733,3780.515958,FALSE,1,eritrea,asmara,0.3
7,3,4,46002.56204,899.731292,TRUE,1,eritrea,asmara,0.3
7,3,5,48761.56892,3256.008042,TRUE,2,st. helena,jamestown,0.3
7,3,6,54136.43408,1372.756625,TRUE,3,burkina faso,ouagadougou,0.3
7,3,7,61196.66604,1675.434875,FALSE,2,st. helena,jamestown,0.3
7,3,8,68549.88675,1585.79375,FALSE,3,burkina faso,ouagadougou,0.3
7,3,9,76518.24792,2328.681042,TRUE,4,burundi,bujumbura,0.3
7,3,10,83849.6325,inf,FALSE,0,gabon,libreville,0.349609375
7,3,11,96030.09183,2836.021083,FALSE,4,burundi,bujumbura,0.3
7,3,12,102850.73,1685.145333,TRUE,1,eritrea,asmara,0.250390625
7,3,13,107079.2153,1911.447666,TRUE,5,libya,tripoli,0.3
7,3,14,111098.2652,2504.659625,FALSE,2,st. helena,jamestown,0.349609375
7,3,15,115781.921,2716.52275,TRUE,5,libya,tripoli,0.3
7,3,16,120191.7244,1358.59825,TRUE,3,burkina faso,ouagadougou,0.250390625
7,3,17,126864.6599,5099.132083,FALSE,0,gabon,libreville,0.39921875
7,3,18,136463.3388,1410.975708,FALSE,6,south africa,cape town,0.3
7,3,19,139913.5042,1485.81225,TRUE,7,ghana,accra,0.3
7,3,20,143063.4993,1722.573375,TRUE,6,south africa,cape town,0.3
7,3,21,146411.8397,5212.428334,FALSE,7,ghana,accra,0.3
7,3,22,153642.7715,2790.4085,FALSE,4,burundi,bujumbura,0.349609375
7,3,23,158255.5538,3905.207583,FALSE,2,st. helena,jamestown,0.39921875
7,3,24,164889.7974,2830.088917,FALSE,0,gabon,libreville,0.448828125
7,3,25,174353.2381,6411.335625,TRUE,5,libya,tripoli,0.349609375
7,3,26,182437.1926,inf,TRUE,0,gabon,libreville,0.471875
7,3,27,192612.0327,1326.730042,TRUE,2,st. helena,jamestown,0.398828125
7,3,28,195551.8713,1191.565583,TRUE,6,south africa,cape town,0.250390625
7,3,29,198155.8453,5929.743625,FALSE,7,ghana,accra,0.349609375
7,3,30,206906.4587,2615.416125,TRUE,4,burundi,bujumbura,0.39921875
7,3,31,212644.401,1196.183125,TRUE,0,gabon,libreville,0.471484375
7,3,32,216292.3042,inf,TRUE,5,libya,tripoli,0.39921875
7,3,33,223102.997,2252.627333,TRUE,8,swaziland,mbabane,0.3
7,3,34,229219.0365,1220.559917,TRUE,9,gambia,banjul,0.3
7,3,35,234490.5515,2081.62325,FALSE,8,swaziland,mbabane,0.3
7,3,36,238560.8664,1971.181667,FALSE,9,gambia,banjul,0.3
7,3,37,242472.5077,3402.022667,FALSE,4,burundi,bujumbura,0.416796875
7,3,38,251129.4198,6279.97325,TRUE,7,ghana,accra,0.39921875
7,3,39,259521.7403,1205.337458,TRUE,5,libya,tripoli,0.398828125
7,3,40,262961.0614,1847.380459,TRUE,0,gabon,libreville,0.47109375
7,3,41,268235.6818,1879.598167,TRUE,2,st. helena,jamestown,0.3984375
7,3,42,272644.5158,1877.235459,TRUE,10,rwanda,kigali,0.3
7,3,43,277355.1496,2455.965917,TRUE,7,ghana,accra,0.424609375
7,3,44,283353.6987,4847.09175,FALSE,10,rwanda,kigali,0.3
7,3,45,293180.3115,3439.291083,FALSE,4,burundi,bujumbura,0.41953125
7,3,46,301811.2508,1460.687917,FALSE,8,swaziland,mbabane,0.349609375
7,3,47,305027.4041,10104.33704,FALSE,9,gambia,banjul,0.349609375
7,3,48,320325.688,1731.07975,TRUE,0,gabon,libreville,0.421484375
7,3,49,324374.184,1322.554125,TRUE,7,ghana,accra,0.42265625
7,3,50,328201.2243,1165.224417,TRUE,5,libya,tripoli,0.3984375
7,3,51,331935.0988,10377.87163,FALSE,10,rwanda,kigali,0.349609375
7,3,52,352395.0929,13506.30587,FALSE,8,swaziland,mbabane,0.39921875
7,3,53,369168.6074,inf,FALSE,9,gambia,banjul,0.39921875
7,3,54,383949.3133,inf,TRUE,4,burundi,bujumbura,0.469140625
7,3,55,392465.8438,2429.713,TRUE,2,st. helena,jamestown,0.373828125
7,3,56,396790.6337,inf,FALSE,8,swaziland,mbabane,0.448828125
7,3,57,411260.9976,2074.890792,FALSE,10,rwanda,kigali,0.39921875
7,3,58,414645.021,inf,FALSE,7,ghana,accra,0.423828125
7,3,59,435135.0255,2231.377625,TRUE,4,burundi,bujumbura,0.46875
7,3,60,439305.8391,1514.835291,FALSE,9,gambia,banjul,0.433984375
7,3,61,444236.0457,1862.115167,TRUE,8,swaziland,mbabane,0.4484375
7,3,62,448140.2364,1301.180416,TRUE,5,libya,tripoli,0.348828125
7,3,63,450762.1001,5608.267416,FALSE,10,rwanda,kigali,0.433203125
7,3,64,459389.0248,inf,FALSE,1,eritrea,asmara,0.3
7,3,65,471618.344,1353.14875,FALSE,9,gambia,banjul,0.434375
7,3,66,476028.9874,1250.671834,TRUE,4,burundi,bujumbura,0.468359375
7,3,67,479033.6679,1450.484083,FALSE,10,rwanda,kigali,0.43359375
7,3,68,485676.4967,3374.815625,TRUE,8,swaziland,mbabane,0.451171875
7,3,69,491267.6712,2525.473667,TRUE,7,ghana,accra,0.42109375
7,3,70,495487.0769,2906.833625,TRUE,0,gabon,libreville,0.421875
7,3,71,501780.4465,2569.515125,TRUE,3,burkina faso,ouagadougou,0.24921875
7,3,72,510178.6893,1229.029334,TRUE,6,south africa,cape town,0.20078125
7,3,73,512854.3182,inf,FALSE,9,gambia,banjul,0.446484375
7,3,74,523278.1771,1719.953791,TRUE,4,burundi,bujumbura,0.41875
7,3,75,527014.1241,3410.148291,FALSE,10,rwanda,kigali,0.433984375
7,3,76,533165.3667,1420.967084,FALSE,8,swaziland,mbabane,0.48828125
7,3,77,538053.0083,1112.918208,FALSE,11,egypt,cairo,0.3
7,3,78,540480.9578,1679.608709,TRUE,12,mayotte,mamoudzou,0.3
7,3,79,546769.9211,1027.429458,FALSE,11,egypt,cairo,0.3
7,3,80,550012.6885,1669.1215,FALSE,12,mayotte,mamoudzou,0.3
7,3,81,556749.7789,9760.672541,FALSE,1,eritrea,asmara,0.317578125
7,3,82,570308.8763,3996.150625,TRUE,8,swaziland,mbabane,0.512890625
7,3,83,577003.1578,1832.557417,FALSE,9,gambia,banjul,0.471875
7,3,84,582117.9662,1389.564917,TRUE,2,st. helena,jamestown,0.328125
7,3,85,584909.0981,1561.656416,TRUE,7,ghana,accra,0.417578125
7,3,86,588180.845,inf,FALSE,8,swaziland,mbabane,0.55
7,3,87,593923.4002,3419.283917,FALSE,10,rwanda,kigali,0.48359375
7,3,88,602252.5305,1009.483958,TRUE,11,egypt,cairo,0.250390625
7,3,89,604348.4274,7092.108208,FALSE,8,swaziland,mbabane,0.562890625
7,3,90,618264.0913,1587.472292,FALSE,12,mayotte,mamoudzou,0.349609375
7,3,91,621863.2703,inf,FALSE,9,gambia,banjul,0.521484375
7,3,92,635286.8598,1607.870083,FALSE,10,rwanda,kigali,0.533203125
7,3,93,640698.3692,inf,FALSE,8,swaziland,mbabane,0.58828125
7,3,94,648366.3428,inf,TRUE,9,gambia,banjul,0.54609375
7,3,95,662999.466,10719.34763,FALSE,10,rwanda,kigali,0.5515625
7,3,96,676684.8963,1420.890125,TRUE,8,swaziland,mbabane,0.587890625
7,3,97,681803.4178,inf,FALSE,9,gambia,banjul,0.558203125
7,3,98,693146.5732,1925.088709,TRUE,10,rwanda,kigali,0.543359375
7,3,99,696424.2739,1147.598917,FALSE,12,mayotte,mamoudzou,0.39921875
7,3,100,702352.4106,5616.589333,FALSE,8,swaziland,mbabane,0.6375
7,3,101,711945.2672,10253.09492,FALSE,9,gambia,banjul,0.56484375
7,3,102,724691.3876,inf,TRUE,8,swaziland,mbabane,0.674609375
7,3,103,745969.5705,4845.725375,FALSE,10,rwanda,kigali,0.56015625
7,3,104,755589.0287,2462.4775,TRUE,8,swaziland,mbabane,0.64765625
7,3,105,759581.4696,inf,TRUE,9,gambia,banjul,0.614453125
7,3,106,767876.9515,inf,FALSE,12,mayotte,mamoudzou,0.419140625
7,3,107,775123.8297,4318.827583,FALSE,9,gambia,banjul,0.621875
7,3,108,782508.9575,inf,TRUE,8,swaziland,mbabane,0.672265625
7,3,109,800318.0315,2443.96475,FALSE,10,rwanda,kigali,0.597265625
7,3,110,816715.6672,inf,TRUE,8,swaziland,mbabane,0.696875
7,3,111,833694.3883,4937.590458,TRUE,9,gambia,banjul,0.632421875
7,3,112,840416.7765,9444.574083,TRUE,8,swaziland,mbabane,0.701171875
7,3,113,853185.8281,inf,FALSE,10,rwanda,kigali,0.6046875
7,3,114,871432.5336,inf,TRUE,8,swaziland,mbabane,0.70703125
7,3,115,889628.719,19751.468,FALSE,9,gambia,banjul,0.63203125
7,3,116,912849.4024,inf,TRUE,8,swaziland,mbabane,0.706640625
7,3,117,929280.2014,2167.324459,TRUE,10,rwanda,kigali,0.602734375
7,3,118,933490.1083,5324.910292,FALSE,9,gambia,banjul,0.632421875
7,3,119,944077.5063,inf,TRUE,8,swaziland,mbabane,0.71796875
